"","X","Species","subspecies","Mig_Sed","HowAssignedMig_Sed","Specimen..","Mass","Measurer","Collection","Collection.Year","Collection.Month","Collection.Day","Country","State.province","County.District","Locality","Elevation","Latitude","Longitude","BL.Average","BW.Average","BD.Average","Tarsus.Average","Kipp.s.Distance","WC.Average","Tail","Age","Sex","Kipp.s.Index","tip.label"
"301",310,"Tyrannus_melancholicus","satrapa","partial","taxonomy","24487",42.3,"MM","Louisiana State University Museum of tural Sciences","1961",2,"18","Mexico","Oaxaca","","1 mi. SW Valle ciol","",17.76539,-96.3136,17.83,10.06,7.21,19.2,27.74,109.775,86.1,"Adult","Female",25.269870189023,"Tyrannus_melancholicus_satrapa"
"303",312,"Tyrannus_savana","monachus CA","sedentary","taxonomy","25116",NA,"MM","Louisiana State University Museum of tural Sciences","1961",2,"4","United States of America","Texas","Hidalgo County","20 miles NE Edinborough","",26.4297,-98.0315,12.295,6.845,5.525,18.425,33.125,101.335,158,"Adult","Female",32.688607095278,"Tyrannus_savana_monachus_CA"
"304",313,"Tyrannus_tyrannus","","migratory","taxonomy","25635",NA,"Nacho","American Museum of tural History","1842",NA,"","United States of America","Pennsylvania","","Pennsylvania","",40.8333,-76,14.5,7.4,6.4,18.1,39.75,120.5,78,"Adult","Male",32.9875518672199,"Tyrannus_tyrannus"
"305",314,"Tyrannus_vociferans","vociferans","partial","taxonomy","26418",NA,"MM","Smithsonian tiol Museum of tural History","",NA,"","Mexico","Baja California Sur","","Todo Santos","",23.44636,-110.227,18.26,8.785,NA,20.105,NA,NA,NA,"Adult","Male",NA,"Tyrannus_vociferans_vociferans"
"307",316,"Tyrannus_savana","savana","migratory","taxonomy","27467",NA,"MM","Universidad Nacional Instituto de Ciencias Naturales","1982",9,"25","Colombia","Cundinamarca","","Bogota","",4.711283,-74.0726,11.1,5.6,5.1,NA,NA,118,250,"Adult","Male",NA,"Tyrannus_savana_savana"
"308",317,"Tyrannus_vociferans","vociferans","partial","taxonomy","27478",43.3,"MM","Louisiana State University Museum of tural Sciences","1961",9,"23","Mexico","Oaxaca","","35 road miles north north east of Huajuapan de Leon on road to Tahuacan","6100 feet",16.60492,-94.2782,13.34,7.71,6.18,18.74,41.43,134.165,90.83,"Adult","Male",30.8798867066672,"Tyrannus_vociferans_vociferans"
"309",318,"Tyrannus_melancholicus","satrapa","partial","taxonomy","27479",42.1,"MM","Louisiana State University Museum of tural Sciences","1961",10,"4","Mexico","Oaxaca","","2 mi. N Pochutla","600'",15.774,-96.4666,18.23,NA,6.795,19.09,29.325,111.06,89.39,"Adult","Male",26.4046461372231,"Tyrannus_melancholicus_satrapa"
"310",319,"Tyrannus_crassirostris","crassirostris","migratory","taxonomy","27480",56.8,"MM","Louisiana State University Museum of tural Sciences","1961",10,"1","Mexico","Oaxaca","","4 miles north Pochutla","600 feet",15.79977,-96.468,19.87,12.82,10.555,20.43,NA,NA,91.42,"Adult","Female",NA,"Tyrannus_crassirostris_crassirostris"
"311",320,"Tyrannus_crassirostris","crassirostris","migratory","taxonomy","27481",58.8,"MM","Louisiana State University Museum of tural Sciences","1962",1,"24","Mexico","Oaxaca","","Pochutla","500 feet",15.74757,-96.4666,20.88,13.62,10.555,21.1,37.04,127.79,95.27,"Adult","Female",28.9850536035683,"Tyrannus_crassirostris_crassirostris"
"312",321,"Tyrannus_crassirostris","crassirostris","migratory","taxonomy","27482",54.4,"MM","Louisiana State University Museum of tural Sciences","",NA,"","Mexico","Oaxaca","","19 miles SW Juchitan, Lagu Superior","",16.53332,-98.7266,21.275,12.72,10.605,20.61,40.125,126.67,93.12,"Adult","Female",31.6767979790006,"Tyrannus_crassirostris_crassirostris"
"313",322,"Tyrannus_savana","monachus SA","sedentary","taxonomy","27657",NA,"MM","Universidad Nacional Instituto de Ciencias Naturales","1982",12,"9","Colombia","","","Mompos, La Rinconado Bolivar","",9.231,-74.5001,11.6,6,5,NA,NA,110,266,"Adult","Male",NA,"Tyrannus_savana_monachus_SA"
"314",323,"Tyrannus_savana","monachus CA","sedentary","taxonomy","27829",NA,"MM","Louisiana State University Museum of tural Sciences","1962",3,"6","Mexico","Veracruz","","2 miles SE Tecolapan","900 feet",18.55373,-95.3153,10.87,6.73,5.025,18.67,29.735,98.95,NA,"Adult","Female",30.0505305709954,"Tyrannus_savana_monachus_CA"
"315",324,"Tyrannus_verticalis","","migratory","taxonomy","28013",NA,"MM","Royal Ontario Museum","1937",6,"4","Canada","Ontario","Kenora District","Ingolf","",49.79524,-95.1242,13.12,7.395,6.765,19.395,39.27,119.68,84.71,"Adult","Female",32.8125,"Tyrannus_verticalis"
"316",325,"Tyrannus_melancholicus","melancholicus","partial","location, date of collection","28467",NA,"MM","Louisiana State University Museum of tural Sciences","1962",8,"9","Peru","Loreto","","Yaricocha, Pucallpa","",-8.25,-74.72,18.42,9.86,7.48,17.73,NA,NA,NA,"Adult","Male",NA,"Tyrannus_melancholicus_melancholicus"
"317",326,"Tyrannus_melancholicus","melancholicus","partial","location, date of collection","28468",NA,"MM","Louisiana State University Museum of tural Sciences","1962",6,"18","Peru","Huanuco Department","","Tingo Maria","",-9.3,-75.98,17.145,9.775,7.38,17.765,NA,NA,NA,"Adult","Female",NA,"Tyrannus_melancholicus_melancholicus"
"319",328,"Tyrannus_savana","savana","migratory","taxonomy","28560",33,"MM","Universidad Nacional Instituto de Ciencias Naturales","1984",4,"17","Colombia","Meta","","Puerto Lopez","",4.091381,-72.9559,10.7,6.1,6.1,19.9,NA,NA,NA,"Adult","Female",NA,"Tyrannus_savana_savana"
"320",329,"Tyrannus_savana","savana","migratory","taxonomy","28562",30,"MM","Universidad Nacional Instituto de Ciencias Naturales","1984",4,"17","Colombia","Meta","","Puerto Lopez","",4.091381,-72.9559,10.8,5.3,5.2,17.7,NA,NA,NA,"Adult","Female",NA,"Tyrannus_savana_savana"
"321",330,"Tyrannus_savana","savana","migratory","taxonomy","28576",31,"MM","Universidad Nacional Instituto de Ciencias Naturales","1984",4,"18","Colombia","Meta","","Puerto Lopez","",4.091381,-72.9559,11.3,6,4.9,22.1,NA,NA,NA,"Adult","Female",NA,"Tyrannus_savana_savana"
"322",331,"Tyrannus_melancholicus","melancholicus","partial","location, date of collection","28632",NA,"MM","Royal Ontario Museum","1936",11,"30","Ecuador","Mabi Province","","Jama","",-0.20205,-80.2634,18.625,9.57,7.235,18.445,33.66,120.465,102.83,"Adult","Male",27.9417258124766,"Tyrannus_melancholicus_melancholicus"
"323",332,"Tyrannus_melancholicus","melancholicus","partial","location","28633",NA,"MM","Royal Ontario Museum","1936",12,"3","Ecuador","Mabi Province","","near Cabo Pasado","",-0.37113,-80.4838,18.025,10.63,7.955,18.34,31.335,112.525,94.16,"Adult","Male",27.8471450788714,"Tyrannus_melancholicus_melancholicus"
"324",333,"Tyrannus_melancholicus","despotes","sedentary","taxonomy","28828",NA,"MM","Louisiana State University Museum of tural Sciences","1962",5,"20","Brazil","Goias","","Macauba, Ilha do Bal","",-5.3463,-49.1499,15.71,10.01,6.885,16.855,28.7,101.83,NA,"Adult","Female",28.1842286163213,"Tyrannus_melancholicus_despotes"
"326",335,"Tyrannus_crassirostris","crassirostris","migratory","taxonomy","29401",NA,"MM","Smithsonian tiol Museum of tural History","1863",1,"","Mexico","Colima","","Colima, Plains of","",16.58333,-93.6333,20.34,12.2,10.305,21.125,40.41,136.905,104.22,"Adult","Male",29.5168182316205,"Tyrannus_crassirostris_crassirostris"
"328",337,"Tyrannus_savana","monachus CA","sedentary","taxonomy","29576",28.3,"MM","Louisiana State University Museum of tural Sciences","1963",1,"18","Honduras","Cortes Department","","3 miles south Chamelecon","300 feet",15.3897,-88.0167,11.45,6.865,5.005,16.955,34.88,105.61,NA,"Adult","Male",33.0271754568696,"Tyrannus_savana_monachus_CA"
"330",339,"Tyrannus_melancholicus","satrapa","partial","taxonomy","29579",39.1,"MM","Louisiana State University Museum of tural Sciences","1962",9,"28","Honduras","Valle Department","","Puerto Salamar, 3 mi East San Lorenzo","0m",14.2,-86.6217,17.51,9.405,6.965,20.33,NA,NA,NA,"Adult","Female",NA,"Tyrannus_melancholicus_satrapa"
"331",340,"Tyrannus_melancholicus","satrapa","partial","taxonomy","29580",38.9,"MM","Louisiana State University Museum of tural Sciences","1962",9,"28","Honduras","Valle Department","","Puerto Salamar, 3 mi East San Lorenzo","0m",14.2,-86.6217,16.375,9.605,6.6,17.97,29.07,109.28,86.13,"Adult","Male",26.6013909224012,"Tyrannus_melancholicus_satrapa"
"332",341,"Tyrannus_melancholicus","satrapa","partial","taxonomy","29581",NA,"MM","Louisiana State University Museum of tural Sciences","1963",2,"13","Honduras","Valle Department","","Puerto Salamar, 3 mi. East San Lorenzo","0m",14.2,-86.6217,18.38,10.615,7.605,20.52,27.15,104.95,79.89,"Adult","Female",25.869461648404,"Tyrannus_melancholicus_satrapa"
"333",342,"Tyrannus_melancholicus","satrapa","partial","taxonomy","29582",43.6,"MM","Louisiana State University Museum of tural Sciences","1962",10,"2","Honduras","Choluteca","","12 mi. W Choluteca","100'",13.24994,-87.346,17.21,9.72,7.005,19.9,33.495,115.265,90.98,"Adult","Male",29.0591246258621,"Tyrannus_melancholicus_satrapa"
"334",343,"Tyrannus_melancholicus","satrapa","partial","taxonomy","29583",46.6,"MM","Louisiana State University Museum of tural Sciences","1963",2,"20","Honduras","Cortes","","Finca Fe, 1 mi. NW Jaral","2300'",15.58,-87.95,17.47,9.515,7.28,19.98,29.415,114.77,NA,"Adult","Female",25.629519909384,"Tyrannus_melancholicus_satrapa"
"335",344,"Tyrannus_melancholicus","satrapa","partial","taxonomy","29584",NA,"MM","Louisiana State University Museum of tural Sciences","1963",2,"27","Honduras","Ocotepeque","","1 mi. SW Santa Lucia","2700-",14.406382,-89.210619,17.57,9.49,6.97,19.41,NA,NA,NA,"Adult","Male",NA,"Tyrannus_melancholicus_satrapa"
"337",346,"Tyrannus_verticalis","","migratory","taxonomy","29674",NA,"MM","Royal Ontario Museum","1931",8,"6","Canada","Manitoba","Winnipeg Capital Region","Sturgeon Creek, Winnipeg","",49.88264,-97.2735,14.57,8.73,7.225,18.36,NA,NA,NA,"Adult","Female",NA,"Tyrannus_verticalis"
"340",349,"Tyrannus_melancholicus","satrapa","partial","taxonomy","30632",39,"MM","Louisiana State University Museum of tural Sciences","1962",10,"21","Costa Rica","Cartago","","Moravia de Churripo, Finca Moravia","3800'",9.826406,-83.4406,17.17,9.855,7.25,19.325,26.455,106.625,86.47,"Adult","Male",24.8112543962485,"Tyrannus_melancholicus_satrapa"
"342",351,"Tyrannus_dominicensis","dominicensis","migratory","taxonomy","30645",NA,"MM","The Field Museum","1881",3,"8","Haiti","","","Le Coup","",19.02,-72.31,20.26,NA,NA,18.695,33.58,112.385,85.44,"Adult","Male",29.8794323085821,"Tyrannus_dominicensis_dominicensis"
"343",352,"Tyrannus_dominicensis","dominicensis","migratory","taxonomy","30646",NA,"MM","The Field Museum","1881",3,"9","Haiti","","","Le Coup","",19.02,-72.31,20.745,10.765,7.895,18.41,31.455,110.17,80.07,"Adult","Male",28.5513297630934,"Tyrannus_dominicensis_dominicensis"
"344",353,"Tyrannus_dominicensis","dominicensis","migratory","taxonomy","30647",NA,"MM","The Field Museum","1881",2,"28","Haiti","","","Le Coup","",19.02,-72.31,18.11,9.845,8.19,18.52,31.715,108.305,84.78,"Adult","Male",29.2830432574673,"Tyrannus_dominicensis_dominicensis"
"350",359,"Tyrannus_dominicensis","dominicensis","migratory","taxonomy","30728",NA,"MM","The Field Museum","1881",2,"18","Haiti","","","Le Coup","",19.02,-72.31,18.715,9.38,7.77,16.895,NA,NA,87.48,"Adult","Male",NA,"Tyrannus_dominicensis_dominicensis"
"351",360,"Tyrannus_dominicensis","dominicensis","migratory","taxonomy","30729",NA,"MM","The Field Museum","1881",3,"9","Haiti","","","Le Coup","",19.02,-72.31,19.88,10.41,8.09,18.31,NA,NA,83.92,"Adult","Female",NA,"Tyrannus_dominicensis_dominicensis"
"352",361,"Tyrannus_dominicensis","dominicensis","migratory","taxonomy","30738",NA,"MM","The Field Museum","1874",4,"24","United States of America","Florida","Sarasota","Sarasota","",27.336723,-82.530418,21.345,11.4,9.545,19.435,40.31,124.14,90.77,"Adult","Male",32.4714032543902,"Tyrannus_dominicensis_dominicensis"
"353",362,"Tyrannus_dominicensis","vorax","sedentary","taxonomy","30739",NA,"MM","The Field Museum","1890",9,"24","Guadeloupe","","","","",16.248308,-61.548243,22.82,12.065,9.09,19.565,NA,NA,92.97,"Adult","Male",NA,"Tyrannus_dominicensis_vorax"
"354",363,"Tyrannus_dominicensis","dominicensis","migratory","taxonomy","30748",NA,"MM","The Field Museum","1892",4,"6","Cuba","","","East","",20.50556,-76.0803,19.395,NA,NA,18.24,34.645,115.945,89.63,"Adult","Male",29.880546810988,"Tyrannus_dominicensis_dominicensis"
"355",364,"Tyrannus_vociferans","vociferans","partial","taxonomy","30798",NA,"MM","Smithsonian tiol Museum of tural History","",NA,"","Guatemala","Baja Verapaz","","Salama","",15.08094,-90.3227,15.71,8.945,6.75,19.34,42.605,134.97,94.33,"Adult","Male",31.5662739868119,"Tyrannus_vociferans_vociferans"
"356",365,"Tyrannus_dominicensis","dominicensis","migratory","taxonomy","30806",NA,"MM","The Field Museum","1892",2,"7","Puerto Rico","","","Mayaguez","",18.2031,-67.14,20.95,11.045,8.15,18.63,30.915,112.905,89.95,"Adult","Female",27.3814268632921,"Tyrannus_dominicensis_dominicensis"
"357",366,"Tyrannus_dominicensis","vorax","sedentary","taxonomy","30810",NA,"MM","The Field Museum","1890",5,"27","Bahamas","Antigua","","","",17.06869,-61.7828,20.94,11.375,8.89,18.16,NA,NA,NA,"Adult","Male",NA,"Tyrannus_dominicensis_vorax"
"358",367,"Tyrannus_dominicensis","vorax","sedentary","taxonomy","30811",NA,"MM","The Field Museum","1890",6,"18","Bahamas","Antigua","","","",17.06869,-61.7828,23.41,12.175,9.085,18.5,34.395,117.85,87.55,"Adult","Male",29.1854051760713,"Tyrannus_dominicensis_vorax"
"359",368,"Tyrannus_dominicensis","vorax","sedentary","taxonomy","30812",NA,"MM","The Field Museum","1890",6,"12","Bahamas","Antigua","","","",17.06869,-61.7828,21.625,12.72,9.375,19.56,27.93,101.21,85.65,"Adult","Female",27.5960873431479,"Tyrannus_dominicensis_vorax"
"360",369,"Tyrannus_dominicensis","vorax","sedentary","taxonomy","30813",NA,"MM","The Field Museum","1890",4,"22","Bahamas","Antigua","","","",17.06869,-61.7828,22.745,12.4,9.235,18.255,35.47,124.145,96.88,"Adult","Male",28.5714285714286,"Tyrannus_dominicensis_vorax"
"361",370,"Tyrannus_dominicensis","vorax","sedentary","taxonomy","30814",NA,"MM","The Field Museum","1890",5,"6","Bahamas","Antigua","","","",17.06869,-61.7828,21.96,11.615,9.07,19.165,30.71,110.75,91.75,"Adult","Female",27.7291196388262,"Tyrannus_dominicensis_vorax"
"362",371,"Tyrannus_dominicensis","vorax","sedentary","taxonomy","30815",NA,"MM","The Field Museum","1890",5,"16","Bahamas","Antigua","","","",17.06869,-61.7828,20.775,NA,NA,18.345,NA,NA,NA,"Adult","Male",NA,"Tyrannus_dominicensis_vorax"
"363",372,"Tyrannus_dominicensis","vorax","sedentary","taxonomy","30816",NA,"MM","The Field Museum","1890",5,"27","Bahamas","Antigua","","","",17.06869,-61.7828,21.74,12.21,8.815,18.84,NA,NA,NA,"Adult","Female",NA,"Tyrannus_dominicensis_vorax"
"364",373,"Tyrannus_dominicensis","vorax","sedentary","taxonomy","30817",NA,"MM","The Field Museum","1890",5,"6","Bahamas","Antigua","","","",17.06869,-61.7828,23.145,12.73,9.405,19.725,NA,NA,NA,"Adult","Male",NA,"Tyrannus_dominicensis_vorax"
"365",374,"Tyrannus_dominicensis","vorax","sedentary","taxonomy","30818",NA,"MM","The Field Museum","1890",5,"16","Bahamas","Antigua","","","",17.06869,-61.7828,23.45,12.41,9.095,19.925,32.325,115.57,89.21,"Adult","Female",27.9700614346284,"Tyrannus_dominicensis_vorax"
"366",375,"Tyrannus_dominicensis","vorax","sedentary","taxonomy","30819",NA,"MM","The Field Museum","1890",5,"27","Bahamas","Antigua","","","",17.06869,-61.7828,21.655,13.32,9.63,19.385,28.225,113.435,90.92,"Adult","Female",24.8820910653678,"Tyrannus_dominicensis_vorax"
"367",376,"Tyrannus_dominicensis","vorax","sedentary","taxonomy","30820",NA,"MM","The Field Museum","1890",5,"13","Bahamas","Antigua","","","",17.06869,-61.7828,22.83,12.68,9.24,19.245,34.525,117.375,93.29,"Adult","Male",29.4142705005325,"Tyrannus_dominicensis_vorax"
"368",377,"Tyrannus_dominicensis","vorax","sedentary","taxonomy","30821",NA,"MM","The Field Museum","1890",5,"27","Bahamas","Antigua","","","",17.06869,-61.7828,24.555,12.475,9.225,18.45,NA,NA,88.98,"Adult","Male",NA,"Tyrannus_dominicensis_vorax"
"369",378,"Tyrannus_dominicensis","vorax","sedentary","taxonomy","30822",NA,"MM","The Field Museum","1890",5,"25","Bahamas","Antigua","","","",17.06869,-61.7828,23.44,12.915,9.635,19.58,NA,NA,NA,"Adult","Female",NA,"Tyrannus_dominicensis_vorax"
"370",379,"Tyrannus_dominicensis","vorax","sedentary","taxonomy","30823",NA,"MM","The Field Museum","1890",5,"13","Bahamas","Antigua","","","",17.06869,-61.7828,20.78,11.9,8.86,18.48,NA,NA,NA,"Adult","Female",NA,"Tyrannus_dominicensis_vorax"
"371",380,"Tyrannus_dominicensis","vorax","sedentary","taxonomy","30872",NA,"MM","The Field Museum","1889",12,"6","Virgin Island","Virgin Gorda","","","",18.5,-64.4,20.76,11.315,8.81,19.335,35.805,122.825,94.74,"Adult","Male",29.1512314268268,"Tyrannus_dominicensis_vorax"
"372",381,"Tyrannus_vociferans","vociferans","partial","taxonomy","31007",NA,"MM","The Field Museum","1887",6,"8","United States of America","Arizona","Santa Cruz","Calabasas","",31.467316,-110.975366,15.795,8.405,7.395,19.92,NA,NA,NA,"Adult","Female",NA,"Tyrannus_vociferans_vociferans"
"373",382,"Tyrannus_vociferans","vociferans","partial","taxonomy","31008",NA,"MM","The Field Museum","1887",6,"4","United States of America","Arizona","Santa Cruz","Calabasas","",31.467316,-110.975366,15.85,8.355,6.535,20.025,NA,NA,NA,"Adult","Male",NA,"Tyrannus_vociferans_vociferans"
"374",383,"Tyrannus_vociferans","vociferans","partial","taxonomy","31009",NA,"MM","The Field Museum","",NA,"","United States of America","Arizona","Santa Cruz","Calabasas","",31.467316,-110.975366,16.17,8.42,7.345,19.275,NA,NA,NA,"Adult","Male",NA,"Tyrannus_vociferans_vociferans"
"375",384,"Tyrannus_vociferans","vociferans","partial","taxonomy","31010",NA,"MM","The Field Museum","1887",6,"6","United States of America","Arizona","Santa Cruz","Calabasas","",31.467316,-110.975366,16.115,9.035,7.205,20.105,NA,NA,NA,"Adult","Male",NA,"Tyrannus_vociferans_vociferans"
"376",385,"Tyrannus_vociferans","vociferans","partial","taxonomy","31011",NA,"MM","The Field Museum","1887",6,"6","United States of America","Arizona","Santa Cruz","Calabasas","",31.467316,-110.975366,15,8.4,7.385,19.73,NA,NA,NA,"Adult","Male",NA,"Tyrannus_vociferans_vociferans"
"377",386,"Tyrannus_vociferans","vociferans","partial","taxonomy","31012",NA,"MM","The Field Museum","1887",6,"9","United States of America","Arizona","Santa Cruz","Calabasas","",31.467316,-110.975366,15.835,8.84,7.54,19.78,NA,NA,NA,"Adult","Female",NA,"Tyrannus_vociferans_vociferans"
"378",387,"Tyrannus_vociferans","vociferans","partial","taxonomy","31014",NA,"MM","The Field Museum","1887",5,"31","United States of America","Arizona","Santa Cruz","Calabasas","",31.467316,-110.975366,15.965,8.37,7.085,19.695,NA,NA,NA,"Adult","Female",NA,"Tyrannus_vociferans_vociferans"
"379",388,"Tyrannus_vociferans","vociferans","partial","taxonomy","31015",NA,"MM","The Field Museum","1887",5,"27","United States of America","Arizona","Santa Cruz","Calabasas","",31.467316,-110.975366,15.795,8.785,7.125,17.725,NA,NA,NA,"Adult","Female",NA,"Tyrannus_vociferans_vociferans"
"380",389,"Tyrannus_vociferans","vociferans","partial","taxonomy","31016",NA,"MM","The Field Museum","1887",5,"24","United States of America","Arizona","Santa Cruz","Calabasas","",31.467316,-110.975366,15.645,8.85,7.065,19.705,NA,NA,NA,"Adult","Male",NA,"Tyrannus_vociferans_vociferans"
